ID	Score	Source	Perturbation	Observed node	Categorization
96	1.0	src=1,trika1=1	il1r1 CA	hgf	OFF
97	1.0	src=1,trika1=1	il1r1 CA	lbp	OFF
98	1.0	src=1,trika1=1	il1r1 CA	irs1_ps	OFF
99	1.0	src=1,trika1=1	il1r1 CA	tdum_il1r2_il1rc	OFF
100	1.0	src=1,trika1=1	il1r1 CA	tdum_hsp27_ps_traf6_ub	OFF
101	1.0	src=1,trika1=1	il1r1 CA	il1b_new	OFF
102	1.0	src=1,trika1=1	il1r1 CA	saa	OFF
103	1.0	src=1,trika1=1	il1r1 CA	tdum_mkp1_p38_jnk_erk12	OFF
104	1.0	src=1,trika1=1	il1r1 CA	ccl2	OFF
105	1.0	src=1,trika1=1	il1r1 CA	tdum_irak1c_irak12	ON
106	1.0	src=1,trika1=1	il1r1 CA	tdum_tpl2_degr_tp2	OFF
107	1.0	src=1,trika1=1	il1r1 CA	il8	OFF
108	1.0	src=1,trika1=1	il1r1 CA	tdum_cyt_p38_tak1_tab	OFF
109	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	tdum_a20_traf6_ub	ON
110	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	cox2	OFF
111	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	nc_nfkb_pathway	OFF
112	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	tdum_il1ra_ilr12	OFF
113	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	sil1r_ap	OFF
114	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	il6	OFF
115	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	hgf	OFF
116	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	lbp	OFF
117	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	irs1_ps	OFF
118	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	tdum_il1r2_il1rc	OFF
119	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	tdum_hsp27_ps_traf6_ub	OFF
120	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	il1b_new	OFF
121	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	saa	OFF
122	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	tdum_mkp1_p38_jnk_erk12	OFF
123	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	ccl2	OFF
124	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	msk1	OFF
125	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	tdum_irak1c_irak12	OFF
126	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	tdum_tpl2_degr_tp2	OFF
127	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	il8	OFF
128	1.0	src=1,trika1=1	ikkaa_nemo CA,mkp1 KO	tdum_cyt_p38_tak1_tab	OFF
129	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	tdum_a20_traf6_ub	ON
130	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	cox2	ON
131	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	nc_nfkb_pathway	OFF
132	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	tdum_il1ra_ilr12	OFF
133	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	sil1r_ap	OFF
134	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	il6	OFF
135	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	hgf	OFF
136	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	lbp	OFF
137	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	irs1_ps	ON
138	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	tdum_il1r2_il1rc	OFF
139	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	tdum_hsp27_ps_traf6_ub	OFF
140	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	il1b_new	OFF
141	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	saa	OFF
142	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	irak1	OFF
143	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	tdum_mkp1_p38_jnk_erk12	ON
144	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	ccl2	OFF
145	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	myd88	ON
146	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	tdum_irak1c_irak12	ON
147	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	tdum_tpl2_degr_tp2	OFF
148	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	il8	OFF
149	1.0	src=1,trika1=0	dum_ikkab_or_ikkbb_nemo_ikkb_a CA,ikba_diss CA,il1r1 CA,jnk CA	tdum_cyt_p38_tak1_tab	OFF
150	1.0	src=1,trika1=1	hnf4a KO	tdum_a20_traf6_ub	ON
151	1.0	src=1,trika1=1	hnf4a KO	cox2	OFF
152	1.0	src=1,trika1=1	hnf4a KO	nc_nfkb_pathway	OFF
153	1.0	src=1,trika1=1	hnf4a KO	tdum_il1ra_ilr12	OFF
154	1.0	src=1,trika1=1	hnf4a KO	sil1r_ap	OFF
155	1.0	src=1,trika1=1	hnf4a KO	il6	OFF
156	1.0	src=1,trika1=1	hnf4a KO	hgf	OFF
157	1.0	src=1,trika1=1	hnf4a KO	lbp	OFF
158	1.0	src=1,trika1=1	hnf4a KO	irs1_ps	OFF
159	1.0	src=1,trika1=1	hnf4a KO	tdum_il1r2_il1rc	OFF
160	1.0	src=1,trika1=1	hnf4a KO	tdum_hsp27_ps_traf6_ub	OFF
161	1.0	src=1,trika1=1	hnf4a KO	il1b_new	OFF
162	1.0	src=1,trika1=1	hnf4a KO	saa	OFF
163	1.0	src=1,trika1=1	hnf4a KO	tdum_mkp1_p38_jnk_erk12	OFF
164	1.0	src=1,trika1=1	hnf4a KO	ccl2	OFF
165	1.0	src=1,trika1=1	hnf4a KO	ikkaa_nemo	OFF
166	1.0	src=1,trika1=1	hnf4a KO	tdum_irak1c_irak12	OFF
167	1.0	src=1,trika1=1	hnf4a KO	tdum_tpl2_degr_tp2	OFF
168	1.0	src=1,trika1=1	hnf4a KO	il8	OFF
169	1.0	src=1,trika1=1	hnf4a KO	tdum_cyt_p38_tak1_tab	OFF
170	1.0	src=1,trika1=1	pdk1 KO	tdum_a20_traf6_ub	ON
171	1.0	src=1,trika1=1	pdk1 KO	cox2	OFF
172	1.0	src=1,trika1=1	pdk1 KO	nc_nfkb_pathway	OFF
173	1.0	src=1,trika1=1	pdk1 KO	tdum_il1ra_ilr12	OFF
174	1.0	src=1,trika1=1	pdk1 KO	sil1r_ap	OFF
175	1.0	src=1,trika1=1	pdk1 KO	il6	OFF
176	1.0	src=1,trika1=1	pdk1 KO	hgf	OFF
177	1.0	src=1,trika1=1	pdk1 KO	lbp	OFF
178	1.0	src=1,trika1=1	pdk1 KO	irs1_ps	OFF
179	1.0	src=1,trika1=1	pdk1 KO	irak4	OFF
180	1.0	src=1,trika1=1	pdk1 KO	tdum_il1r2_il1rc	OFF
181	1.0	src=1,trika1=1	pdk1 KO	tdum_hsp27_ps_traf6_ub	OFF
182	1.0	src=1,trika1=1	pdk1 KO	il1b_new	OFF
183	1.0	src=1,trika1=1	pdk1 KO	saa	OFF
184	1.0	src=1,trika1=1	pdk1 KO	tdum_mkp1_p38_jnk_erk12	OFF
185	1.0	src=1,trika1=1	pdk1 KO	ccl2	OFF
186	1.0	src=1,trika1=1	pdk1 KO	tdum_irak1c_irak12	OFF
187	1.0	src=1,trika1=1	pdk1 KO	tdum_tpl2_degr_tp2	OFF
188	1.0	src=1,trika1=1	pdk1 KO	il8	OFF
189	1.0	src=1,trika1=1	pdk1 KO	il1rc	OFF
190	1.0	src=1,trika1=1	pdk1 KO	tdum_cyt_p38_tak1_tab	OFF
191	1.0	src=1,trika1=0	mek1 KO	tdum_a20_traf6_ub	ON
192	1.0	src=1,trika1=0	mek1 KO	cox2	OFF
193	1.0	src=1,trika1=0	mek1 KO	nc_nfkb_pathway	OFF
194	1.0	src=1,trika1=0	mek1 KO	tdum_il1ra_ilr12	OFF
195	1.0	src=1,trika1=0	mek1 KO	sil1r_ap	OFF
196	1.0	src=1,trika1=0	mek1 KO	il6	OFF
197	1.0	src=1,trika1=0	mek1 KO	hgf	OFF
198	1.0	src=1,trika1=0	mek1 KO	lbp	OFF
199	1.0	src=1,trika1=0	mek1 KO	irs1_ps	OFF
200	1.0	src=1,trika1=0	mek1 KO	tdum_il1r2_il1rc	OFF
201	1.0	src=1,trika1=0	mek1 KO	tdum_hsp27_ps_traf6_ub	OFF
202	1.0	src=1,trika1=0	mek1 KO	il1b_new	OFF
203	1.0	src=1,trika1=0	mek1 KO	saa	OFF
204	1.0	src=1,trika1=0	mek1 KO	tdum_mkp1_p38_jnk_erk12	OFF
205	1.0	src=1,trika1=0	mek1 KO	ccl2	OFF
206	1.0	src=1,trika1=0	mek1 KO	tdum_irak1c_irak12	OFF
207	1.0	src=1,trika1=0	mek1 KO	tdum_tpl2_degr_tp2	OFF
208	1.0	src=1,trika1=0	mek1 KO	il8	OFF
209	1.0	src=1,trika1=0	mek1 KO	tdum_cyt_p38_tak1_tab	OFF
210	1.0	src=1,trika1=1	irak1c KO	tdum_a20_traf6_ub	ON
211	1.0	src=1,trika1=1	irak1c KO	cox2	OFF
212	1.0	src=1,trika1=1	irak1c KO	nc_nfkb_pathway	OFF
213	1.0	src=1,trika1=1	irak1c KO	tdum_il1ra_ilr12	OFF
214	1.0	src=1,trika1=1	irak1c KO	sil1r_ap	OFF
215	1.0	src=1,trika1=1	irak1c KO	il6	OFF
216	1.0	src=1,trika1=1	irak1c KO	hgf	OFF
217	1.0	src=1,trika1=1	irak1c KO	lbp	OFF
218	1.0	src=1,trika1=1	irak1c KO	irs1_ps	OFF
219	1.0	src=1,trika1=1	irak1c KO	tdum_il1r2_il1rc	OFF
220	1.0	src=1,trika1=1	irak1c KO	tdum_hsp27_ps_traf6_ub	OFF
221	1.0	src=1,trika1=1	irak1c KO	il1b_new	OFF
222	1.0	src=1,trika1=1	irak1c KO	saa	OFF
223	1.0	src=1,trika1=1	irak1c KO	tdum_mkp1_p38_jnk_erk12	OFF
224	1.0	src=1,trika1=1	irak1c KO	ccl2	OFF
225	1.0	src=1,trika1=1	irak1c KO	tdum_irak1c_irak12	OFF
226	1.0	src=1,trika1=1	irak1c KO	tdum_tpl2_degr_tp2	OFF
227	1.0	src=1,trika1=1	irak1c KO	il8	OFF
228	1.0	src=1,trika1=1	irak1c KO	tdum_cyt_p38_tak1_tab	OFF
229	1.0	src=1,trika1=0	hsp27_ps KO	tdum_a20_traf6_ub	ON
230	1.0	src=1,trika1=0	hsp27_ps KO	cox2	OFF
231	1.0	src=1,trika1=0	hsp27_ps KO	nc_nfkb_pathway	OFF
232	1.0	src=1,trika1=0	hsp27_ps KO	tdum_il1ra_ilr12	OFF
233	1.0	src=1,trika1=0	hsp27_ps KO	irak2	OFF
234	1.0	src=1,trika1=0	hsp27_ps KO	sil1r_ap	OFF
235	1.0	src=1,trika1=0	hsp27_ps KO	il6	OFF
236	1.0	src=1,trika1=0	hsp27_ps KO	hgf	OFF
237	1.0	src=1,trika1=0	hsp27_ps KO	lbp	OFF
238	1.0	src=1,trika1=0	hsp27_ps KO	irs1_ps	OFF
239	1.0	src=1,trika1=0	hsp27_ps KO	tdum_il1r2_il1rc	OFF
240	1.0	src=1,trika1=0	hsp27_ps KO	tdum_hsp27_ps_traf6_ub	OFF
241	1.0	src=1,trika1=0	hsp27_ps KO	il1b_new	OFF
242	1.0	src=1,trika1=0	hsp27_ps KO	saa	OFF
243	1.0	src=1,trika1=0	hsp27_ps KO	tdum_mkp1_p38_jnk_erk12	OFF
244	1.0	src=1,trika1=0	hsp27_ps KO	ccl2	OFF
245	1.0	src=1,trika1=0	hsp27_ps KO	tdum_irak1c_irak12	OFF
246	1.0	src=1,trika1=0	hsp27_ps KO	tdum_tpl2_degr_tp2	OFF
247	1.0	src=1,trika1=0	hsp27_ps KO	il8	OFF
248	1.0	src=1,trika1=0	hsp27_ps KO	tdum_cyt_p38_tak1_tab	OFF
249	1.0	src=0,trika1=0		tdum_a20_traf6_ub	ON
250	1.0	src=0,trika1=0		cox2	OFF
251	1.0	src=0,trika1=0		nc_nfkb_pathway	OFF
252	1.0	src=0,trika1=0		dum_il1_r2	OFF
253	1.0	src=0,trika1=0		tdum_il1ra_ilr12	OFF
254	1.0	src=0,trika1=0		sil1r_ap	OFF
255	1.0	src=0,trika1=0		dum_cebp_pro_il1b	OFF
256	1.0	src=0,trika1=0		il6	OFF
257	1.0	src=0,trika1=0		hgf	OFF
258	1.0	src=0,trika1=0		lbp	OFF
259	1.0	src=0,trika1=0		irs1_ps	OFF
260	1.0	src=0,trika1=0		cebpb	OFF
261	1.0	src=0,trika1=0		tdum_il1r2_il1rc	OFF
262	1.0	src=0,trika1=0		tdum_hsp27_ps_traf6_ub	OFF
263	1.0	src=0,trika1=0		il1b_new	OFF
264	1.0	src=0,trika1=0		saa	OFF
265	1.0	src=0,trika1=0		tdum_mkp1_p38_jnk_erk12	OFF
266	1.0	src=0,trika1=0		ccl2	OFF
267	1.0	src=0,trika1=0		tdum_irak1c_irak12	OFF
268	1.0	src=0,trika1=0		tdum_tpl2_degr_tp2	OFF
269	1.0	src=0,trika1=0		il8	OFF
270	1.0	src=0,trika1=0		tdum_cyt_p38_tak1_tab	OFF
271	1.0	src=0,trika1=0		nemo	OFF
272	1.0	src=0,trika1=1	cebpb KO,mek1 CA	tdum_a20_traf6_ub	ON
273	1.0	src=0,trika1=1	cebpb KO,mek1 CA	cox2	Some
274	1.0	src=0,trika1=1	cebpb KO,mek1 CA	nc_nfkb_pathway	OFF
275	1.0	src=0,trika1=1	cebpb KO,mek1 CA	tdum_il1ra_ilr12	OFF
276	1.0	src=0,trika1=1	cebpb KO,mek1 CA	sil1r_ap	OFF
277	1.0	src=0,trika1=1	cebpb KO,mek1 CA	il6	OFF
278	1.0	src=0,trika1=1	cebpb KO,mek1 CA	hgf	OFF
279	1.0	src=0,trika1=1	cebpb KO,mek1 CA	lbp	OFF
280	1.0	src=0,trika1=1	cebpb KO,mek1 CA	irs1_ps	Some
281	1.0	src=0,trika1=1	cebpb KO,mek1 CA	tdum_il1r2_il1rc	OFF
282	1.0	src=0,trika1=1	cebpb KO,mek1 CA	tdum_hsp27_ps_traf6_ub	OFF
283	1.0	src=0,trika1=1	cebpb KO,mek1 CA	il1b_new	OFF
284	1.0	src=0,trika1=1	cebpb KO,mek1 CA	saa	OFF
285	1.0	src=0,trika1=1	cebpb KO,mek1 CA	tdum_mkp1_p38_jnk_erk12	Some
286	1.0	src=0,trika1=1	cebpb KO,mek1 CA	ccl2	OFF
287	1.0	src=0,trika1=1	cebpb KO,mek1 CA	tdum_irak1c_irak12	OFF
288	1.0	src=0,trika1=1	cebpb KO,mek1 CA	traf6_ub	OFF
289	1.0	src=0,trika1=1	cebpb KO,mek1 CA	tdum_tpl2_degr_tp2	OFF
290	1.0	src=0,trika1=1	cebpb KO,mek1 CA	il8	OFF
291	1.0	src=0,trika1=1	cebpb KO,mek1 CA	tdum_cyt_p38_tak1_tab	OFF
292	1.0	src=0,trika1=1	smyd88 CA	tdum_a20_traf6_ub	ON
293	1.0	src=0,trika1=1	smyd88 CA	cox2	OFF
294	1.0	src=0,trika1=1	smyd88 CA	nc_nfkb_pathway	OFF
295	1.0	src=0,trika1=1	smyd88 CA	tdum_il1ra_ilr12	OFF
296	1.0	src=0,trika1=1	smyd88 CA	sil1r_ap	OFF
297	1.0	src=0,trika1=1	smyd88 CA	il6	OFF
298	1.0	src=0,trika1=1	smyd88 CA	hgf	OFF
299	1.0	src=0,trika1=1	smyd88 CA	lbp	OFF
300	1.0	src=0,trika1=1	smyd88 CA	irs1_ps	OFF
301	1.0	src=0,trika1=1	smyd88 CA	tdum_il1r2_il1rc	OFF
302	1.0	src=0,trika1=1	smyd88 CA	tdum_hsp27_ps_traf6_ub	OFF
303	1.0	src=0,trika1=1	smyd88 CA	il1b_new	OFF
304	1.0	src=0,trika1=1	smyd88 CA	saa	OFF
305	1.0	src=0,trika1=1	smyd88 CA	tdum_mkp1_p38_jnk_erk12	OFF
306	1.0	src=0,trika1=1	smyd88 CA	ccl2	OFF
307	1.0	src=0,trika1=1	smyd88 CA	tdum_irak1c_irak12	OFF
308	1.0	src=0,trika1=1	smyd88 CA	tdum_tpl2_degr_tp2	OFF
309	1.0	src=0,trika1=1	smyd88 CA	il8	OFF
310	1.0	src=0,trika1=1	smyd88 CA	tdum_cyt_p38_tak1_tab	OFF
311	1.0	src=1,trika1=1	atf2 CA,p105 CA	tdum_a20_traf6_ub	ON
312	1.0	src=1,trika1=1	atf2 CA,p105 CA	cox2	ON
313	1.0	src=1,trika1=1	atf2 CA,p105 CA	nc_nfkb_pathway	OFF
314	1.0	src=1,trika1=1	atf2 CA,p105 CA	tdum_il1ra_ilr12	OFF
315	1.0	src=1,trika1=1	atf2 CA,p105 CA	sil1r_ap	OFF
316	1.0	src=1,trika1=1	atf2 CA,p105 CA	il6	OFF
317	1.0	src=1,trika1=1	atf2 CA,p105 CA	hgf	OFF
318	1.0	src=1,trika1=1	atf2 CA,p105 CA	lbp	OFF
319	1.0	src=1,trika1=1	atf2 CA,p105 CA	irs1_ps	OFF
320	1.0	src=1,trika1=1	atf2 CA,p105 CA	tdum_il1r2_il1rc	OFF
321	1.0	src=1,trika1=1	atf2 CA,p105 CA	il1r2	OFF
322	1.0	src=1,trika1=1	atf2 CA,p105 CA	tdum_hsp27_ps_traf6_ub	OFF
323	1.0	src=1,trika1=1	atf2 CA,p105 CA	il1b_new	OFF
324	1.0	src=1,trika1=1	atf2 CA,p105 CA	saa	OFF
325	1.0	src=1,trika1=1	atf2 CA,p105 CA	tdum_mkp1_p38_jnk_erk12	ON
326	1.0	src=1,trika1=1	atf2 CA,p105 CA	ccl2	OFF
327	1.0	src=1,trika1=1	atf2 CA,p105 CA	tdum_irak1c_irak12	OFF
328	1.0	src=1,trika1=1	atf2 CA,p105 CA	tdum_tpl2_degr_tp2	OFF
329	1.0	src=1,trika1=1	atf2 CA,p105 CA	il8	OFF
330	1.0	src=1,trika1=1	atf2 CA,p105 CA	tdum_cyt_p38_tak1_tab	OFF
331	1.0	src=0,trika1=0	pip3 KO	tdum_a20_traf6_ub	ON
332	1.0	src=0,trika1=0	pip3 KO	cox2	OFF
333	1.0	src=0,trika1=0	pip3 KO	nc_nfkb_pathway	OFF
334	1.0	src=0,trika1=0	pip3 KO	tdum_il1ra_ilr12	OFF
335	1.0	src=0,trika1=0	pip3 KO	sil1r_ap	OFF
336	1.0	src=0,trika1=0	pip3 KO	il6	OFF
337	1.0	src=0,trika1=0	pip3 KO	hgf	OFF
338	1.0	src=0,trika1=0	pip3 KO	lbp	OFF
339	1.0	src=0,trika1=0	pip3 KO	irs1_ps	OFF
340	1.0	src=0,trika1=0	pip3 KO	tdum_il1r2_il1rc	OFF
341	1.0	src=0,trika1=0	pip3 KO	tdum_hsp27_ps_traf6_ub	OFF
342	1.0	src=0,trika1=0	pip3 KO	il1b_new	OFF
343	1.0	src=0,trika1=0	pip3 KO	saa	OFF
344	1.0	src=0,trika1=0	pip3 KO	tdum_mkp1_p38_jnk_erk12	OFF
345	1.0	src=0,trika1=0	pip3 KO	ccl2	OFF
346	1.0	src=0,trika1=0	pip3 KO	tdum_irak1c_irak12	OFF
347	1.0	src=0,trika1=0	pip3 KO	tdum_tpl2_degr_tp2	OFF
348	1.0	src=0,trika1=0	pip3 KO	il8	OFF
