ID	Score	Source	Perturbation	Observed node	Categorization
280	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT8	ON
281	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		GAL7	OFF
282	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MLS1	OFF
283	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		GAL10	OFF
284	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		ACS1	OFF
285	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		ICL1	OFF
286	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		IDP2	OFF
287	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		Mig3p	ON
288	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT3	ON
289	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MDH2	OFF
290	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		FBP1	OFF
291	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		GAL5	OFF
292	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		JEN1	OFF
293	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		HXT2	OFF
294	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		SUC2	ON
295	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		MALS	OFF
296	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		MalRp	OFF
297	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		HXT4	OFF
298	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		HXT5	OFF
299	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		number_4ORFs	OFF
300	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		SFC1	ON
301	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		Gal11p	ON
302	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		HXT1	OFF
303	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		PCK1	ON
304	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		MEL1	ON
305	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		HXT8	OFF
306	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		GAL7	ON
307	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		MLS1	ON
308	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		GAL10	ON
309	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		ACS1	ON
310	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		ICL1	ON
311	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		IDP2	ON
312	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		Mig3p	OFF
313	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		HXT3	OFF
314	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		MDH2	ON
315	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		FBP1	ON
316	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		GAL5	Some
317	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0		JEN1	ON
318	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	HXT2	OFF
319	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	SUC2	OFF
320	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	MALS	OFF
321	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	HXT4	OFF
322	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	HXT5	OFF
323	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	number_4ORFs	OFF
324	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	SFC1	OFF
325	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	Gal11p	ON
326	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	HXT1	OFF
327	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	PCK1	OFF
328	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	MEL1	OFF
329	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	HXT8	OFF
330	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	GAL7	OFF
331	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	MLS1	OFF
332	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	GAL10	OFF
333	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	ACS1	OFF
334	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	MIG3	OFF
335	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	ICL1	OFF
336	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	IDP2	OFF
337	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	Mig3p	OFF
338	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	HXT3	OFF
339	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	MDH2	OFF
340	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	FBP1	OFF
341	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	GAL5	OFF
342	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Glc7Reg1 CA,MalRp KO,RGT2 KO	JEN1	OFF
343	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	HXT2	OFF
344	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	SUC2	ON
345	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	MALS	ON
346	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	HXT4	OFF
347	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	HXT5	OFF
348	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	number_4ORFs	OFF
349	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	SFC1	OFF
350	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	Gal11p	ON
351	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	HXT1	OFF
352	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	PCK1	OFF
353	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	MEL1	ON
354	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	HXT8	OFF
355	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	GAL7	ON
356	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	MLS1	OFF
357	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	GAL10	ON
358	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	ACS1	OFF
359	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	ICL1	OFF
360	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	IDP2	OFF
361	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	Mig3p	OFF
362	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	HXT3	OFF
363	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	MDH2	OFF
364	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	FBP1	OFF
365	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	GAL5	Some
366	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Cat8p KO	JEN1	OFF
367	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	HXT2	OFF
368	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	SUC2	ON
369	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	MALS	ON
370	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	HXT4	OFF
371	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	HXT5	OFF
372	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	Cat8p	ON
373	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	number_4ORFs	OFF
374	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	SFC1	ON
375	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	Gal11p	ON
376	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	HXT1	OFF
377	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	MTH1	ON
378	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	PCK1	ON
379	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	MEL1	ON
380	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	HXT8	OFF
381	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	GAL7	ON
382	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	MLS1	ON
383	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	GAL10	ON
384	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	ACS1	ON
385	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	ICL1	ON
386	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	IDP2	ON
387	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	Mig3p	OFF
388	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	SCF_grr1	ON
389	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	Yck1p	ON
390	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	HXT3	OFF
391	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	MDH2	ON
392	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	FBP1	ON
393	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	GAL5	ON
394	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL4 CA	JEN1	ON
395	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	HXT2	ON
396	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	SUC2	OFF
397	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	MALS	ON
398	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	HXT4	ON
399	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	HXT5	ON
400	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	number_4ORFs	OFF
401	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	SFC1	OFF
402	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	Gal11p	ON
403	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	HXT1	ON
404	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	PCK1	OFF
405	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	MEL1	ON
406	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	HXT8	ON
407	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	GAL7	ON
408	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	MLS1	OFF
409	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	GAL10	ON
410	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	ACS1	OFF
411	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	ICL1	OFF
412	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	IDP2	OFF
413	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	Mig3p	ON
414	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	HXT3	ON
415	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	MDH2	OFF
416	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	FBP1	OFF
417	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	GAL5	Some
418	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Mig1p KO	JEN1	OFF
419	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	HXT2	OFF
420	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	SUC2	OFF
421	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	MALS	OFF
422	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	MALR	OFF
423	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	HXT4	OFF
424	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	CAT8	OFF
425	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	HXT5	ON
426	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	number_4ORFs	OFF
427	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	SFC1	OFF
428	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	Gal11p	ON
429	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	HXT1	ON
430	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	PCK1	OFF
431	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	MEL1	OFF
432	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	HXT8	ON
433	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	GAL7	OFF
434	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	MLS1	OFF
435	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	GAL10	OFF
436	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	ACS1	OFF
437	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	ICL1	OFF
438	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	IDP2	OFF
439	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	Mig3p	ON
440	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	HXT3	ON
441	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	MDH2	OFF
442	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	FBP1	OFF
443	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	GAL5	OFF
444	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mth1p KO	JEN1	OFF
445	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	HXT2	OFF
446	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	SUC2	OFF
447	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	MALS	OFF
448	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	HXT4	OFF
449	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	HXT5	ON
450	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	number_4ORFs	OFF
451	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	SFC1	OFF
452	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	Gal11p	ON
453	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	HXT1	ON
454	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	PCK1	OFF
455	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	MEL1	OFF
456	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	HXT8	ON
457	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	GAL7	OFF
458	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	MLS1	OFF
459	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	GAL10	OFF
460	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	ACS1	OFF
461	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	ICL1	OFF
462	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	IDP2	OFF
463	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	Mig3p	ON
464	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	HXT3	ON
465	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	MDH2	OFF
466	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	FBP1	OFF
467	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	GAL5	OFF
468	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	SNF1 CA	JEN1	OFF
469	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	HXT2	ON
470	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	SUC2	OFF
471	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	MALS	OFF
472	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	HXT4	ON
473	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	HXT5	ON
474	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	number_4ORFs	OFF
475	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	SFC1	ON
476	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	Gal11p	ON
477	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	HXT1	ON
478	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	PCK1	ON
479	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	MEL1	ON
480	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	HXT8	ON
481	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	GAL7	ON
482	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	MLS1	ON
483	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	GAL10	ON
484	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	ACS1	ON
485	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	ICL1	ON
486	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	IDP2	ON
487	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	Mig3p	OFF
488	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	HXT3	ON
489	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	MDH2	ON
490	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	FBP1	ON
491	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	GAL5	ON
492	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Rgt2p CA	JEN1	ON
493	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT2	OFF
494	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	SUC2	OFF
495	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	MALS	OFF
496	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT4	OFF
497	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT5	ON
498	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	number_4ORFs	OFF
499	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	SFC1	OFF
500	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	Gal11p	ON
501	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT1	ON
502	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	PCK1	OFF
503	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	MEL1	OFF
504	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT8	ON
505	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	GAL7	OFF
506	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	MLS1	OFF
507	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	GAL10	OFF
508	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	ACS1	OFF
509	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	ICL1	OFF
510	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	IDP2	OFF
511	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	Mig3p	ON
512	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT3	ON
513	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	MDH2	OFF
514	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	FBP1	OFF
515	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	GAL5	OFF
516	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	JEN1	OFF
517	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	Glc7Reg1	ON
518	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	HXT2	OFF
519	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	SUC2	OFF
520	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	MALS	OFF
521	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	HXT4	OFF
522	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	HXT5	ON
523	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	number_4ORFs	OFF
524	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	SFC1	OFF
525	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	Gal11p	ON
526	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	HXT1	ON
527	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	MTH1	OFF
528	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	PCK1	OFF
529	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	MEL1	OFF
530	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	HXT8	ON
531	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	GAL7	OFF
532	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	MLS1	OFF
533	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	GAL10	OFF
534	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	ACS1	OFF
535	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	ICL1	OFF
536	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	IDP2	OFF
537	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	Mig3p	ON
538	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	HXT3	ON
539	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	MDH2	OFF
540	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	FBP1	OFF
541	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	GAL5	OFF
542	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MALR KO	JEN1	OFF
543	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	HXT2	OFF
544	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	SUC2	ON
545	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	MALS	OFF
546	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	HXT4	OFF
547	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	HXT5	OFF
548	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	number_4ORFs	OFF
549	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	SFC1	ON
550	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	Gal11p	ON
551	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	HXT1	OFF
552	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	PCK1	ON
553	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	MEL1	ON
554	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	HXT8	OFF
555	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MalTp CA	GAL7	ON
