ID	Score	Source	Perturbation	Observed node	Categorization
31	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	SFC1	ON
32	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	Gal11p	ON
33	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	HXT1	OFF
34	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	PCK1	ON
35	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	MEL1	ON
36	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	HXT8	OFF
37	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	GAL7	ON
38	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	MLS1	ON
39	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	GAL10	ON
40	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	ACS1	ON
41	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	Gal80p	OFF
42	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	ICL1	ON
43	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	IDP2	ON
44	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	Mig3p	OFF
45	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	HXT3	OFF
46	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	MDH2	ON
47	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	FBP1	ON
48	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	GAL5	ON
49	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL3 CA	JEN1	ON
50	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	HXT2	ON
51	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	SUC2	OFF
52	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	MALS	ON
53	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	HXT4	ON
54	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	HXT5	ON
55	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	number_4ORFs	OFF
56	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	SFC1	ON
57	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	Gal11p	ON
58	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	HXT1	ON
59	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	PCK1	ON
60	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	MEL1	ON
61	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	HXT8	ON
62	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	GAL7	ON
63	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	MLS1	ON
64	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	GAL10	ON
65	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	ACS1	ON
66	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	ICL1	ON
67	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	IDP2	ON
68	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	Mig3p	OFF
69	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	HXT3	ON
70	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	MDH2	ON
71	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	FBP1	ON
72	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	GAL5	Some
73	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Glc7Reg1 KO,RGT1 CA,Rgt2p KO,SCF_grr1 CA	JEN1	ON
74	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT2	OFF
75	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		SUC2	OFF
76	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MALS	OFF
77	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT4	OFF
78	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT5	ON
79	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		number_4ORFs	OFF
80	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		SFC1	OFF
81	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		Gal11p	ON
82	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT1	ON
83	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		PCK1	OFF
84	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MEL1	OFF
85	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT8	ON
86	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		GAL7	OFF
87	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MLS1	OFF
88	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		GAL10	OFF
89	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		ACS1	OFF
90	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		ICL1	OFF
91	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		IDP2	OFF
92	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		Mig3p	ON
93	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT3	ON
94	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MDH2	OFF
95	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		FBP1	OFF
96	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		GAL5	OFF
97	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		JEN1	OFF
98	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	HXT2	OFF
99	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	SUC2	ON
100	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	MALS	OFF
101	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	HXT4	OFF
102	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	HXT5	OFF
103	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	number_4ORFs	OFF
104	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	SFC1	ON
105	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	Gal11p	ON
106	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	HXT1	OFF
107	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	PCK1	ON
108	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	MEL1	ON
109	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	HXT8	OFF
110	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	GAL7	ON
111	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	MLS1	ON
112	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	GAL10	ON
113	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	ACS1	ON
114	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	ICL1	ON
115	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	IDP2	ON
116	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	Mig3p	OFF
117	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	HXT3	OFF
118	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	MDH2	ON
119	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	FBP1	ON
120	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	GAL5	Some
121	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MALT KO	JEN1	ON
122	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	HXT2	OFF
123	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	SUC2	ON
124	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	MALS	OFF
125	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	HXT4	OFF
126	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	HXT5	OFF
127	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	number_4ORFs	OFF
128	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	SFC1	ON
129	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	Gal11p	ON
130	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	HXT1	OFF
131	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	PCK1	ON
132	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	MEL1	ON
133	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	HXT8	OFF
134	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	GAL7	ON
135	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	MLS1	ON
136	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	GAL10	ON
137	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	ACS1	ON
138	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	ICL1	ON
139	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	IDP2	ON
140	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	Gal2p	ON
141	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	Mig3p	OFF
142	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	HXT3	OFF
143	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	MDH2	ON
144	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	FBP1	ON
145	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	GAL5	ON
146	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MalRp KO,SCF_grr1 CA	JEN1	ON
147	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	HXT2	OFF
148	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	SUC2	ON
149	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	MALS	ON
150	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	HXT4	OFF
151	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	HXT5	OFF
152	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	number_4ORFs	OFF
153	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	SFC1	ON
154	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	Gal11p	ON
155	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	HXT1	OFF
156	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	PCK1	ON
157	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	MEL1	ON
158	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	Mig1p	OFF
159	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	HXT8	OFF
160	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	GAL7	ON
161	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	MLS1	ON
162	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	GAL10	ON
163	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	ACS1	ON
164	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	ICL1	ON
165	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	IDP2	ON
166	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	Rgt2p	OFF
167	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	Mig3p	OFF
168	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	HXT3	OFF
169	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	MDH2	ON
170	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	FBP1	ON
171	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	GAL5	Some
172	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	GAL2 CA,GAL80 CA	JEN1	ON
173	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	HXT2	OFF
174	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	SUC2	ON
175	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	MALS	ON
176	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	HXT4	OFF
177	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	HXT5	OFF
178	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	number_4ORFs	OFF
179	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	SFC1	ON
180	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	Gal11p	ON
181	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	HXT1	OFF
182	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	PCK1	ON
183	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	MEL1	ON
184	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	HXT8	OFF
185	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	GAL7	ON
186	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	MLS1	ON
187	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	GAL10	ON
188	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	ACS1	ON
189	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	ICL1	ON
190	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	IDP2	ON
191	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	Mig3p	OFF
192	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	HXT3	OFF
193	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	MDH2	ON
194	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	FBP1	ON
195	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	GAL5	Some
196	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	maltose_int CA	JEN1	ON
197	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT2	OFF
198	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		SUC2	OFF
199	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MALS	OFF
200	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT4	OFF
201	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT5	ON
202	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		number_4ORFs	OFF
203	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		SFC1	OFF
204	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		Gal11p	ON
205	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT1	ON
206	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		PCK1	OFF
207	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MEL1	OFF
208	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		Mig2p	ON
209	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT8	ON
210	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		GAL7	OFF
211	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MLS1	OFF
212	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		GAL10	OFF
213	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		ACS1	OFF
214	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		ICL1	OFF
215	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		IDP2	OFF
216	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		Mig3p	ON
217	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT3	ON
218	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MDH2	OFF
219	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		FBP1	OFF
220	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		GAL5	OFF
221	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		JEN1	OFF
222	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	HXT2	OFF
223	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	SUC2	ON
224	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	MALS	OFF
225	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	HXT4	OFF
226	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	HXT5	OFF
227	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	number_4ORFs	OFF
228	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	SFC1	ON
229	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	Gal11p	ON
230	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	HXT1	OFF
231	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	Mth1p	ON
232	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	PCK1	ON
233	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	MEL1	ON
234	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	HXT8	OFF
235	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	GAL7	ON
236	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	MLS1	ON
237	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	GAL10	ON
238	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	ACS1	ON
239	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	ICL1	ON
240	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	IDP2	ON
241	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	Mig3p	OFF
242	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	HXT3	OFF
243	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	MDH2	ON
244	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	FBP1	ON
245	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	GAL5	Some
246	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Sip4p KO	JEN1	ON
247	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	HXT2	OFF
248	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	SUC2	ON
249	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	MALS	ON
250	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	HXT4	OFF
251	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	HXT5	OFF
252	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	number_4ORFs	OFF
253	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	SFC1	ON
254	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	Gal11p	ON
255	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	HXT1	OFF
256	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	PCK1	ON
257	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	MEL1	ON
258	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	Mig2p	OFF
259	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	HXT8	OFF
260	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	GAL7	ON
261	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	SIP4 CA	MLS1	ON
