ID	Score	Source	Perturbation	Observed node	Categorization
1	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT2	OFF
2	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		SUC2	OFF
3	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		MALS	OFF
4	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT4	OFF
5	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT5	ON
6	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		number_4ORFs	OFF
7	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		SFC1	OFF
8	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		Gal11p	ON
9	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT1	ON
10	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		PCK1	OFF
11	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		MEL1	OFF
12	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT8	ON
13	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		GAL7	OFF
14	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		MLS1	OFF
15	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		GAL10	OFF
16	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		ACS1	OFF
17	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		ICL1	OFF
18	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		IDP2	OFF
19	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		Mig3p	ON
20	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT3	ON
21	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		MDH2	OFF
22	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		FBP1	OFF
23	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		GAL5	OFF
24	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		JEN1	OFF
25	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	HXT2	OFF
26	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	SUC2	ON
27	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	MALS	ON
28	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	HXT4	OFF
29	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	HXT5	OFF
30	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	number_4ORFs	OFF
31	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	SFC1	ON
32	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	Gal11p	ON
33	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	HXT1	OFF
34	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	galactose_int	ON
35	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	PCK1	ON
36	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	MEL1	ON
37	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	HXT8	OFF
38	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	GAL7	ON
39	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	MLS1	ON
40	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	GAL10	ON
41	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	ACS1	ON
42	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	ICL1	ON
43	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	IDP2	ON
44	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	Rgt2p	OFF
45	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	Mig3p	OFF
46	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	HXT3	OFF
47	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	MDH2	ON
48	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	FBP1	ON
49	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	GAL5	ON
50	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Gal3p CA	JEN1	ON
51	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	HXT2	OFF
52	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	SUC2	OFF
53	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	MALS	OFF
54	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	HXT4	OFF
55	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	HXT5	ON
56	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	number_4ORFs	OFF
57	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	SFC1	OFF
58	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	Gal11p	ON
59	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	HXT1	ON
60	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	PCK1	OFF
61	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	MEL1	OFF
62	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	HXT8	ON
63	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	GAL7	ON
64	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	MLS1	OFF
65	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	GAL10	ON
66	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	ACS1	OFF
67	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	ICL1	OFF
68	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	IDP2	OFF
69	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	Mig3p	ON
70	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	HXT3	ON
71	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	MDH2	OFF
72	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	FBP1	OFF
73	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	GAL5	OFF
74	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	GAL4 CA,Mig2p CA	JEN1	OFF
75	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		HXT2	OFF
76	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		SUC2	OFF
77	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		MALS	OFF
78	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		HXT4	OFF
79	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		CAT8	OFF
80	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		HXT5	ON
81	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		SIP4	OFF
82	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		number_4ORFs	OFF
83	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		SFC1	OFF
84	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		Gal11p	ON
85	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		HXT1	ON
86	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		GAL3	OFF
87	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		galactose_int	OFF
88	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		PCK1	OFF
89	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		MEL1	OFF
90	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		HXT8	ON
91	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		GAL7	OFF
92	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		MLS1	OFF
93	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		GAL10	OFF
94	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		ACS1	OFF
95	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		ICL1	OFF
96	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		IDP2	OFF
97	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		Rgt2p	ON
98	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		Mig3p	ON
99	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		HXT3	ON
100	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		MDH2	OFF
101	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		FBP1	OFF
102	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		GAL5	OFF
103	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0		JEN1	OFF
104	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT2	OFF
105	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		SUC2	OFF
106	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MALS	OFF
107	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT4	OFF
108	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT5	ON
109	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		number_4ORFs	OFF
110	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		SFC1	OFF
111	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		Gal11p	ON
112	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT1	ON
113	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		PCK1	OFF
114	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MEL1	OFF
115	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT8	ON
116	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		GAL7	OFF
117	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MLS1	OFF
118	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		GAL10	OFF
119	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		ACS1	OFF
120	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		ICL1	OFF
121	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		IDP2	OFF
122	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		Rgt2p	ON
123	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		Mig3p	ON
124	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT3	ON
125	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MDH2	OFF
126	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		FBP1	OFF
127	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		GAL5	OFF
128	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		JEN1	OFF
129	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		Glc7Reg1	OFF
130	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		HXT2	OFF
131	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		SUC2	ON
132	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		MALS	OFF
133	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		HXT4	OFF
134	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		HXT5	OFF
135	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		number_4ORFs	OFF
136	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		SFC1	ON
137	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		Gal11p	ON
138	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		HXT1	OFF
139	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		MTH1	ON
140	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		PCK1	ON
141	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		MEL1	ON
142	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		HXT8	OFF
143	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		GAL7	ON
144	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		MLS1	ON
145	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		GAL10	ON
146	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		ACS1	ON
147	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		ICL1	ON
148	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		IDP2	ON
149	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		Mig3p	OFF
150	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		HXT3	OFF
151	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		MDH2	ON
152	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		FBP1	ON
153	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		GAL5	ON
154	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0		JEN1	ON
155	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT2	OFF
156	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		SUC2	ON
157	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		MALS	ON
158	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT4	OFF
159	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT5	OFF
160	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		number_4ORFs	OFF
161	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		SFC1	ON
162	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		Gal11p	ON
163	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT1	OFF
164	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		PCK1	ON
165	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		MEL1	ON
166	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT8	OFF
167	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		GAL7	ON
168	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		MLS1	ON
169	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		GAL10	ON
170	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		ACS1	ON
171	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		ICL1	ON
172	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		IDP2	ON
173	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		Mig3p	OFF
174	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT3	OFF
175	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		MDH2	ON
176	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		FBP1	ON
177	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		GAL5	ON
178	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		JEN1	ON
179	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	HXT2	OFF
180	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	SUC2	ON
181	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	MALS	OFF
182	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	HXT4	OFF
183	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	HXT5	OFF
184	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	number_4ORFs	OFF
185	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	SFC1	ON
186	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	Gal11p	ON
187	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	HXT1	OFF
188	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	PCK1	ON
189	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	MEL1	ON
190	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	HXT8	OFF
191	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	GAL7	ON
192	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	MLS1	ON
193	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	GAL10	ON
194	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	ACS1	ON
195	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	ICL1	ON
196	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	IDP2	ON
197	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	Mig3p	OFF
198	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	HXT3	OFF
199	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	MDH2	ON
200	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	FBP1	ON
201	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	GAL5	ON
202	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MTH1 CA	JEN1	ON
203	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	HXT2	OFF
204	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	SUC2	OFF
205	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	MALS	OFF
206	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	HXT4	OFF
207	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	HXT5	ON
208	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	SIP4	OFF
209	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	number_4ORFs	OFF
210	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	SFC1	OFF
211	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	Gal11p	ON
212	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	HXT1	ON
213	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	PCK1	OFF
214	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	MEL1	OFF
215	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	Mig1p	ON
216	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	HXT8	ON
217	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	GAL7	OFF
218	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	MLS1	OFF
219	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	GAL10	OFF
220	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	ACS1	OFF
221	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	ICL1	OFF
222	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	IDP2	OFF
223	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	Mig3p	ON
224	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	HXT3	ON
225	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	MDH2	OFF
226	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	FBP1	OFF
227	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	GAL5	OFF
228	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Sip4p KO	JEN1	OFF
229	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	HXT2	OFF
230	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	SUC2	ON
231	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	MALS	ON
232	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	HXT4	OFF
233	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	HXT5	OFF
234	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	number_4ORFs	OFF
235	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	SFC1	ON
236	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	Gal11p	ON
237	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	HXT1	OFF
238	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	PCK1	ON
239	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	MEL1	ON
240	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	HXT8	OFF
241	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	GAL7	ON
242	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	MLS1	ON
243	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	GAL10	ON
244	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	ACS1	ON
245	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	ICL1	ON
246	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	IDP2	ON
247	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	Mig3p	OFF
248	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	HXT3	OFF
249	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	MDH2	ON
250	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	FBP1	ON
251	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	GAL5	Some
252	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1	Yck1p KO	JEN1	ON
253	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	HXT2	OFF
254	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	SUC2	ON
255	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	MALS	ON
256	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	HXT4	OFF
257	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	HXT5	OFF
258	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	number_4ORFs	OFF
259	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	SFC1	ON
260	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	Gal11p	ON
261	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	HXT1	OFF
262	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	PCK1	ON
263	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	MEL1	ON
264	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	HXT8	OFF
265	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	GAL7	ON
266	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	MLS1	ON
267	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	GAL10	ON
268	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	ACS1	ON
269	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	ICL1	ON
270	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	IDP2	ON
271	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	Mig3p	OFF
272	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	HXT3	OFF
273	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	MDH2	ON
274	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	FBP1	ON
275	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	GAL5	ON
276	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	Yck1p CA	JEN1	ON
277	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	HXT2	OFF
278	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	SUC2	OFF
279	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	MALS	OFF
280	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	HXT4	OFF
281	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	HXT5	ON
282	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	number_4ORFs	OFF
283	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	SFC1	OFF
284	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	Gal11p	ON
285	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	HXT1	ON
286	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	PCK1	OFF
287	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	MEL1	OFF
288	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	HXT8	ON
289	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	GAL7	OFF
290	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	MLS1	OFF
291	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	GAL10	OFF
292	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	ACS1	OFF
293	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	ICL1	OFF
294	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	IDP2	OFF
295	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	Mig3p	OFF
296	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	HXT3	ON
297	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	MIG3 KO	MDH2	OFF
