ID	Score	Source	Perturbation	Observed node	Categorization
277	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	MALT CA	JEN1	ON
278	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT2	OFF
279	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		SUC2	OFF
280	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MALS	OFF
281	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT4	OFF
282	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT5	ON
283	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		Sip4p	OFF
284	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		number_4ORFs	OFF
285	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		SFC1	OFF
286	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		Gal11p	ON
287	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT1	ON
288	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		PCK1	OFF
289	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MEL1	OFF
290	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT8	ON
291	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		GAL7	OFF
292	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MLS1	OFF
293	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		GAL10	OFF
294	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		ACS1	OFF
295	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MIG3	ON
296	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		ICL1	OFF
297	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		IDP2	OFF
298	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		Mig3p	ON
299	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		HXT3	ON
300	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		MDH2	OFF
301	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		FBP1	OFF
302	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		GAL5	OFF
303	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1		JEN1	OFF
304	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	HXT2	OFF
305	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	SUC2	OFF
306	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	Std1p	OFF
307	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	MALS	OFF
308	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	HXT4	OFF
309	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	HXT5	ON
310	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	number_4ORFs	OFF
311	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	SFC1	OFF
312	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	Gal11p	ON
313	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	HXT1	ON
314	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	PCK1	OFF
315	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	MEL1	OFF
316	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	HXT8	ON
317	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	GAL7	OFF
318	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	MLS1	OFF
319	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	GAL10	OFF
320	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	ACS1	OFF
321	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	ICL1	OFF
322	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	IDP2	OFF
323	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	Mig3p	ON
324	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	HXT3	ON
325	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	MDH2	OFF
326	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	FBP1	OFF
327	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	GAL5	OFF
328	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SNF4 CA	JEN1	OFF
329	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	HXT2	ON
330	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	SUC2	OFF
331	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	MALS	OFF
332	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	HXT4	ON
333	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	HXT5	ON
334	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	number_4ORFs	OFF
335	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	SFC1	ON
336	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	Gal11p	ON
337	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	HXT1	ON
338	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	PCK1	ON
339	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	MEL1	ON
340	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	HXT8	ON
341	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	GAL7	ON
342	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	MLS1	ON
343	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	GAL10	ON
344	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	ACS1	ON
345	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	ICL1	ON
346	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	IDP2	ON
347	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	Mig3p	OFF
348	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	HXT3	ON
349	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	MDH2	ON
350	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	FBP1	ON
351	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	GAL5	Some
352	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=0	Glc7Reg1 KO,maltose_int KO	JEN1	ON
353	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	HXT2	OFF
354	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	SUC2	OFF
355	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	MALS	OFF
356	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	HXT4	OFF
357	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	HXT5	ON
358	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	number_4ORFs	OFF
359	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	SFC1	OFF
360	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	Gal11p	ON
361	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	HXT1	ON
362	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	PCK1	OFF
363	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	MEL1	OFF
364	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	HXT8	ON
365	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	GAL7	OFF
366	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	MLS1	OFF
367	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	GAL10	OFF
368	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	ACS1	OFF
369	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	ICL1	OFF
370	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	IDP2	OFF
371	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	Mig3p	ON
372	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	HXT3	ON
373	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	MDH2	OFF
374	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	FBP1	OFF
375	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	GAL5	OFF
376	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	MALR KO	JEN1	OFF
377	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	Snf1p	ON
378	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	HXT2	OFF
379	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	SUC2	ON
380	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	MALS	OFF
381	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	HXT4	OFF
382	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	HXT5	OFF
383	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	number_4ORFs	OFF
384	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	SFC1	ON
385	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	Gal11p	ON
386	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	HXT1	OFF
387	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	PCK1	ON
388	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	MEL1	ON
389	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	HXT8	OFF
390	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	GAL7	ON
391	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	MLS1	ON
392	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	GAL10	ON
393	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	ACS1	ON
394	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	ICL1	ON
395	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	IDP2	ON
396	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	Mig3p	OFF
397	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	HXT3	OFF
398	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	MDH2	ON
399	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	FBP1	ON
400	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	GAL5	Some
401	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	GAL2 KO,MALT CA	JEN1	ON
402	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT2	OFF
403	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		SUC2	OFF
404	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MALS	OFF
405	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT4	OFF
406	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		CAT8	OFF
407	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT5	ON
408	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		number_4ORFs	OFF
409	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		SFC1	OFF
410	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		Gal11p	ON
411	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT1	ON
412	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		PCK1	OFF
413	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MEL1	OFF
414	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT8	ON
415	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		GAL7	OFF
416	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MLS1	OFF
417	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		GAL10	OFF
418	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		ACS1	OFF
419	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		ICL1	OFF
420	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		IDP2	OFF
421	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		Mig3p	ON
422	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT3	ON
423	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MDH2	OFF
424	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		FBP1	OFF
425	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		GAL5	OFF
426	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		JEN1	OFF
427	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	HXT2	OFF
428	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	SUC2	ON
429	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	Std1p	ON
430	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	MALS	OFF
431	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	HXT4	OFF
432	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	HXT5	OFF
433	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	number_4ORFs	OFF
434	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	SFC1	ON
435	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	Gal11p	ON
436	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	HXT1	OFF
437	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	PCK1	ON
438	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	MEL1	ON
439	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	HXT8	OFF
440	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	GAL7	ON
441	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	MLS1	ON
442	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	GAL10	ON
443	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	ACS1	ON
444	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	ICL1	ON
445	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	IDP2	ON
446	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	Mig3p	OFF
447	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	HXT3	OFF
448	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	MDH2	ON
449	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	FBP1	ON
450	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	GAL5	Some
451	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	STD1 CA	JEN1	ON
452	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	HXT2	OFF
453	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	SUC2	OFF
454	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	MALS	OFF
455	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	HXT4	OFF
456	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	HXT5	ON
457	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	number_4ORFs	OFF
458	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	SFC1	OFF
459	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	Gal11p	ON
460	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	HXT1	ON
461	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	PCK1	OFF
462	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	MEL1	OFF
463	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	HXT8	ON
464	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	GAL7	OFF
465	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	MLS1	OFF
466	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	GAL10	OFF
467	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	ACS1	OFF
468	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	Gal80p	ON
469	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	ICL1	OFF
470	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	IDP2	OFF
471	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	Mig3p	ON
472	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	HXT3	ON
473	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	MDH2	OFF
474	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	FBP1	OFF
475	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	GAL5	OFF
476	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	SNF3 CA	JEN1	OFF
477	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT2	OFF
478	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		SUC2	ON
479	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		MALS	ON
480	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT4	OFF
481	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT5	OFF
482	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		number_4ORFs	OFF
483	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		SFC1	ON
484	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		Gal11p	ON
485	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT1	OFF
486	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		PCK1	ON
487	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		MEL1	ON
488	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT8	OFF
489	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		GAL7	ON
490	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		MLS1	ON
491	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		GAL10	ON
492	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		ACS1	ON
493	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		ICL1	ON
494	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		IDP2	ON
495	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		Mig3p	OFF
496	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		HXT3	OFF
497	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		MDH2	ON
498	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		FBP1	ON
499	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		GAL5	ON
500	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1		JEN1	ON
501	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	HXT2	OFF
502	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	SUC2	OFF
503	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	MALS	OFF
504	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	HXT4	OFF
505	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	HXT5	ON
506	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	number_4ORFs	OFF
507	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	SFC1	OFF
508	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	Gal11p	ON
509	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	HXT1	ON
510	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	PCK1	OFF
511	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	MEL1	OFF
512	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	HXT8	ON
513	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	GAL7	OFF
514	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	MLS1	OFF
515	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	GAL10	OFF
516	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	ACS1	OFF
517	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	ICL1	OFF
518	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	IDP2	OFF
519	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	Mig3p	ON
520	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	HXT3	ON
521	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	MDH2	OFF
522	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	FBP1	OFF
523	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	GAL5	OFF
524	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	Mig1p CA	JEN1	OFF
525	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	HXT2	OFF
526	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	SUC2	ON
527	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	MALS	OFF
528	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	HXT4	OFF
529	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	HXT5	OFF
530	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	number_4ORFs	OFF
531	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	SFC1	ON
532	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	Gal11p	ON
533	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	HXT1	OFF
534	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	PCK1	ON
535	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	MEL1	ON
536	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	HXT8	OFF
537	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	GAL7	ON
538	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	MLS1	ON
539	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	GAL10	ON
540	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	ACS1	ON
541	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	ICL1	ON
542	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	IDP2	ON
543	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	Mig3p	OFF
544	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	HXT3	OFF
545	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	MDH2	ON
546	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	FBP1	ON
547	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	GAL5	Some
548	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	MIG3 CA	JEN1	ON
549	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	HXT2	OFF
550	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	SUC2	OFF
551	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	Std1p	ON
552	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	MALS	OFF
553	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	HXT4	OFF
554	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	HXT5	OFF
555	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	number_4ORFs	OFF
556	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	SFC1	OFF
557	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	Gal11p	ON
558	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	HXT1	OFF
559	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	PCK1	OFF
560	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1	SCF_grr1 KO	MEL1	OFF
