ID	Score	Source	Perturbation	Observed node	Categorization
76	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		Glc7Reg1	ON
77	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT2	OFF
78	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		SUC2	OFF
79	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		MALS	OFF
80	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT4	OFF
81	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT5	ON
82	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		SIP4	OFF
83	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		number_4ORFs	OFF
84	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		SFC1	OFF
85	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		Gal11p	ON
86	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT1	ON
87	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		PCK1	OFF
88	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		MEL1	OFF
89	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT8	ON
90	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		GAL7	OFF
91	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		MLS1	OFF
92	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		GAL10	OFF
93	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		ACS1	OFF
94	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		ICL1	OFF
95	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		IDP2	OFF
96	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		Mig3p	ON
97	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		HXT3	ON
98	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		MDH2	OFF
99	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		FBP1	OFF
100	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		Gal4p	OFF
101	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		GAL5	OFF
102	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0		JEN1	OFF
103	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	HXT2	OFF
104	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	SUC2	OFF
105	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	MALS	OFF
106	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	HXT4	OFF
107	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	HXT5	ON
108	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	number_4ORFs	OFF
109	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	SFC1	OFF
110	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	Gal11p	ON
111	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	HXT1	ON
112	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	MTH1	OFF
113	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	PCK1	OFF
114	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	MEL1	OFF
115	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	HXT8	ON
116	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	GAL7	OFF
117	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	MLS1	OFF
118	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	GAL10	OFF
119	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	ACS1	OFF
120	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	ICL1	OFF
121	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	IDP2	OFF
122	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	Mig3p	ON
123	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	HXT3	ON
124	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	MDH2	OFF
125	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	FBP1	OFF
126	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	GAL5	OFF
127	1.0	galactose_ext=0,glucose_ext=1,maltose_ext=1	Gal2p CA,Gal4p KO	JEN1	OFF
128	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	HXT2	OFF
129	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	SUC2	ON
130	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	MALS	OFF
131	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	HXT4	OFF
132	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	HXT5	OFF
133	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	number_4ORFs	OFF
134	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	SFC1	ON
135	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	Gal11p	ON
136	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	HXT1	OFF
137	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	PCK1	ON
138	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	MEL1	ON
139	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	HXT8	OFF
140	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	GAL7	ON
141	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	MLS1	ON
142	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	GAL10	ON
143	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	ACS1	ON
144	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	ICL1	ON
145	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	IDP2	ON
146	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	Mig3p	OFF
147	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	HXT3	OFF
148	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	MDH2	ON
149	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	FBP1	ON
150	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	GAL5	ON
151	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=0	Mig1p KO	JEN1	ON
152	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	HXT2	OFF
153	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	SUC2	ON
154	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	MALS	OFF
155	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	HXT4	OFF
156	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	HXT5	OFF
157	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	number_4ORFs	OFF
158	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	SFC1	ON
159	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	Gal11p	ON
160	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	HXT1	OFF
161	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	PCK1	ON
162	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	MEL1	ON
163	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	HXT8	OFF
164	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	GAL7	ON
165	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	MLS1	ON
166	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	GAL10	ON
167	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	ACS1	ON
168	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	ICL1	ON
169	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	IDP2	ON
170	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	Mig3p	OFF
171	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	HXT3	OFF
172	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	MDH2	ON
173	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	FBP1	ON
174	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	GAL5	OFF
175	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL1 KO,MIG2 KO	JEN1	ON
176	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT2	OFF
177	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	SUC2	OFF
178	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	MALS	OFF
179	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT4	OFF
180	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT5	ON
181	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	number_4ORFs	OFF
182	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	SFC1	OFF
183	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	Gal11p	ON
184	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT1	ON
185	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	PCK1	OFF
186	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	MEL1	OFF
187	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT8	ON
188	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	GAL7	OFF
189	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	MLS1	OFF
190	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	GAL10	OFF
191	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	ACS1	OFF
192	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	ICL1	OFF
193	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	IDP2	OFF
194	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	Mig3p	ON
195	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	HXT3	ON
196	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	MDH2	OFF
197	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	FBP1	OFF
198	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	GAL5	OFF
199	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Glc7Reg1 CA	JEN1	OFF
200	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		HXT2	OFF
201	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		SUC2	ON
202	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		MALS	ON
203	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		HXT4	OFF
204	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		maltose_int	ON
205	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		HXT5	OFF
206	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		number_4ORFs	OFF
207	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		SFC1	ON
208	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		Gal11p	ON
209	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		HXT1	OFF
210	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		PCK1	ON
211	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		MEL1	ON
212	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		HXT8	OFF
213	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		GAL7	ON
214	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		MLS1	ON
215	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		MalTp	ON
216	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		GAL10	ON
217	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		ACS1	ON
218	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		ICL1	ON
219	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		IDP2	ON
220	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		Mig3p	OFF
221	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		HXT3	OFF
222	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		MDH2	ON
223	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		FBP1	ON
224	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		GAL5	Some
225	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=1		JEN1	ON
226	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	HXT2	OFF
227	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	SUC2	ON
228	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	MALS	ON
229	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	HXT4	OFF
230	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	HXT5	OFF
231	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	number_4ORFs	OFF
232	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	SFC1	ON
233	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	Gal11p	ON
234	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	HXT1	OFF
235	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	PCK1	ON
236	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	MEL1	ON
237	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	HXT8	OFF
238	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	GAL7	ON
239	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	MLS1	ON
240	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	MalTp	ON
241	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	GAL10	ON
242	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	ACS1	ON
243	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	ICL1	ON
244	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	IDP2	ON
245	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	Mig3p	OFF
246	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	HXT3	OFF
247	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	MDH2	ON
248	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	FBP1	ON
249	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	GAL5	ON
250	1.0	galactose_ext=1,glucose_ext=0,maltose_ext=1	GAL11 CA	JEN1	ON
251	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	HXT2	OFF
252	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	SUC2	ON
253	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	MALS	OFF
254	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	HXT4	OFF
255	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	HXT5	OFF
256	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	number_4ORFs	OFF
257	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	SFC1	ON
258	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	Gal11p	ON
259	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	HXT1	OFF
260	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	PCK1	ON
261	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	MEL1	ON
262	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	HXT8	OFF
263	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	GAL7	ON
264	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	MLS1	ON
265	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	GAL10	ON
266	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	ACS1	ON
267	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	ICL1	ON
268	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	IDP2	ON
269	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	Mig3p	OFF
270	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	HXT3	OFF
271	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	MDH2	ON
272	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	FBP1	ON
273	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	GAL5	Some
274	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	Rgt1p CA	JEN1	ON
275	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT2	OFF
276	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		SUC2	OFF
277	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MALS	OFF
278	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT4	OFF
279	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		maltose_int	ON
280	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT5	ON
281	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		number_4ORFs	OFF
282	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		SFC1	OFF
283	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		Gal11p	ON
284	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT1	ON
285	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		PCK1	OFF
286	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MEL1	OFF
287	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		HXT8	ON
288	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		GAL7	OFF
289	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=1		MLS1	OFF
