Regulator,Target,Sign,Model,Confidence Rank,Constraint,Direct
STAT5,RORGT,unknown,Fake,6,,
STAT5,IL31,unknown,Fake,6,,
STAT5,CMAF,unknown,Fake,6,,
STAT5,IFNAR,unknown,Fake,6,,
STAT5,IL36R,unknown,Fake,6,,
STAT5,JAK1,unknown,Fake,6,,
STAT5,IL21R,unknown,Fake,6,,
STAT5,IRAK,unknown,Fake,6,,
STAT5,IL5,unknown,Fake,6,,
STAT5,IL1R,unknown,Fake,6,,
STAT5,SMAD3,unknown,Fake,6,,
STAT5,IL29R,unknown,Fake,6,,
STAT5,PU1,unknown,Fake,6,,
STAT5,CD4,unknown,Fake,6,,
STAT5,IFNGR,unknown,Fake,6,,
STAT5,IL10R,unknown,Fake,6,,
STAT5,IL12RB1_2,unknown,Fake,6,,
STAT5,IL4R,unknown,Fake,6,,
STAT5,STAT5,unknown,Fake,6,,
STAT5,IL23R,unknown,Fake,6,,
STAT5,IL12RB2,unknown,Fake,6,,
STAT5,ST2,unknown,Fake,6,,
STAT5,IFNGR_2,unknown,Fake,6,,
STAT5,TGFB,unknown,Fake,6,,
STAT5,IL7R,unknown,Fake,6,,
STAT5,SMAD2,unknown,Fake,6,,
STAT5,IL3,unknown,Fake,6,,
STAT5,IL2,unknown,Fake,6,,
STAT5,IL9,unknown,Fake,6,,
STAT5,NOTCH1,unknown,Fake,6,,
STAT5,STAT1_2,unknown,Fake,6,,
STAT5,IL2R,unknown,Fake,6,,
STAT5,IL18R,unknown,Fake,6,,
STAT5,SOCS1,unknown,Fake,6,,
STAT5,IL1R1,unknown,Fake,6,,
STAT5,CD8,unknown,Fake,6,,
STAT5,IL12R,unknown,Fake,6,,
STAT5,IL22,unknown,Fake,6,,
STAT5,IL4R_2,unknown,Fake,6,,
STAT5,IL15R,unknown,Fake,6,,
STAT5,GZMB,unknown,Fake,6,,
STAT5,THPOK,unknown,Fake,6,,
STAT5,IL25R,unknown,Fake,6,,
STAT5,IL2R_2,unknown,Fake,6,,
STAT5,IFNG,unknown,Fake,6,,
STAT5,IL33R,unknown,Fake,6,,
STAT5,TBET,unknown,Fake,6,,
STAT5,IL24,unknown,Fake,6,,
STAT5,IRF1,unknown,Fake,6,,
STAT5,EOMES,unknown,Fake,6,,
STAT5,IL21,unknown,Fake,6,,
STAT5,IL25,unknown,Fake,6,,
STAT5,CD28,unknown,Fake,6,,
STAT5,STAT6,unknown,Fake,6,,
STAT5,IL6,unknown,Fake,6,,
STAT5,STAT4,unknown,Fake,6,,
STAT5,STAT1,unknown,Fake,6,,
STAT5,IFNG_2,unknown,Fake,6,,
STAT5,IL13,unknown,Fake,6,,
STAT5,TBET_2,unknown,Fake,6,,
IL12RB2,NFAT,unknown,Fake,6,,
IL12RB2,IL27R,unknown,Fake,6,,
IL12RB2,TCR,unknown,Fake,6,,
IL12RB2,PRF1,unknown,Fake,6,,
IL12RB2,STAT3,unknown,Fake,6,,
IL12RB2,IL10,unknown,Fake,6,,
IL12RB2,NFKB,unknown,Fake,6,,
IL12RB2,IFNBR,unknown,Fake,6,,
IL12RB2,TGFBR,unknown,Fake,6,,
IL12RB2,IKB,unknown,Fake,6,,
IL12RB2,IL6R,unknown,Fake,6,,
IL12RB2,IL23,unknown,Fake,6,,
IL12RB2,IL35,unknown,Fake,6,,
IL12RB2,RORGT,unknown,Fake,6,,
IL12RB2,GATA3,unknown,Fake,6,,
IL12RB2,IL31,unknown,Fake,6,,
IL12RB2,CMAF,unknown,Fake,6,,
IL12RB2,IFNAR,unknown,Fake,6,,
IL12RB2,IL36R,unknown,Fake,6,,
IL12RB2,JAK1,unknown,Fake,6,,
IL12RB2,IL21R,unknown,Fake,6,,
IL12RB2,IL2RA,unknown,Fake,6,,
IL12RB2,IRAK,unknown,Fake,6,,
IL12RB2,IL5,unknown,Fake,6,,
IL12RB2,IL1R,unknown,Fake,6,,
IL12RB2,SMAD3,unknown,Fake,6,,
IL12RB2,IL29R,unknown,Fake,6,,
IL12RB2,PU1,unknown,Fake,6,,
IL12RB2,CD4,unknown,Fake,6,,
IL12RB2,IFNGR,unknown,Fake,6,,
IL12RB2,IL10R,unknown,Fake,6,,
IL12RB2,IL12RB1_2,unknown,Fake,6,,
IL12RB2,IL4R,unknown,Fake,6,,
IL12RB2,STAT5,unknown,Fake,6,,
IL12RB2,IL23R,unknown,Fake,6,,
IL12RB2,IL12RB2,unknown,Fake,6,,
IL12RB2,ST2,unknown,Fake,6,,
IL12RB2,IL4RA_2,unknown,Fake,6,,
IL12RB2,IFNGR_2,unknown,Fake,6,,
IL12RB2,TGFB,unknown,Fake,6,,
IL12RB2,IL7R,unknown,Fake,6,,
IL12RB2,SMAD2,unknown,Fake,6,,
IL12RB2,IL3,unknown,Fake,6,,
IL12RB2,IL2,unknown,Fake,6,,
IL12RB2,IL9,unknown,Fake,6,,
IL12RB2,NOTCH1,unknown,Fake,6,,
IL12RB2,STAT1_2,unknown,Fake,6,,
IL12RB2,IL2R,unknown,Fake,6,,
IL12RB2,IL18R,unknown,Fake,6,,
IL12RB2,SOCS1,unknown,Fake,6,,
IL12RB2,IL1R1,unknown,Fake,6,,
IL12RB2,CD8,unknown,Fake,6,,
IL12RB2,STAT5_2,unknown,Fake,6,,
IL12RB2,IL22,unknown,Fake,6,,
IL12RB2,IL4R_2,unknown,Fake,6,,
IL12RB2,proliferation,unknown,Fake,6,,
IL12RB2,IL15R,unknown,Fake,6,,
IL12RB2,IL17,unknown,Fake,6,,
IL12RB2,GZMB,unknown,Fake,6,,
IL12RB2,THPOK,unknown,Fake,6,,
IL12RB2,IL25R,unknown,Fake,6,,
IL12RB2,IL2R_2,unknown,Fake,6,,
IL12RB2,IFNG,unknown,Fake,6,,
IL12RB2,IL33R,unknown,Fake,6,,
IL12RB2,TBET,unknown,Fake,6,,
IL12RB2,IL4,unknown,Fake,6,,
IL12RB2,IL24,unknown,Fake,6,,
IL12RB2,IRF1,unknown,Fake,6,,
IL12RB2,EOMES,unknown,Fake,6,,
IL12RB2,FOXP3,unknown,Fake,6,,
IL12RB2,IL21,unknown,Fake,6,,
IL12RB2,IL25,unknown,Fake,6,,
IL12RB2,CD28,unknown,Fake,6,,
IL12RB2,STAT6,unknown,Fake,6,,
IL12RB2,IL6,unknown,Fake,6,,
IL12RB2,STAT4,unknown,Fake,6,,
IL12RB2,STAT1,unknown,Fake,6,,
IL12RB2,IFNG_2,unknown,Fake,6,,
IL12RB2,BCL6,unknown,Fake,6,,
IL12RB2,IL13,unknown,Fake,6,,
IL12RB2,TBET_2,unknown,Fake,6,,
IL12RB2,RUNX3,unknown,Fake,6,,
IL23R,NFAT,unknown,Fake,6,,
IL23R,IL27R,unknown,Fake,6,,
IL23R,TCR,unknown,Fake,6,,
IL23R,PRF1,unknown,Fake,6,,
IL23R,IL10,unknown,Fake,6,,
IL23R,NFKB,unknown,Fake,6,,
IL23R,IFNBR,unknown,Fake,6,,
IL23R,TGFBR,unknown,Fake,6,,
IL23R,IKB,unknown,Fake,6,,
IL23R,IL6R,unknown,Fake,6,,
IL23R,IL23,unknown,Fake,6,,
IL23R,IL35,unknown,Fake,6,,
IL23R,RORGT,unknown,Fake,6,,
IL23R,GATA3,unknown,Fake,6,,
IL23R,IL31,unknown,Fake,6,,
IL23R,CMAF,unknown,Fake,6,,
IL23R,IFNAR,unknown,Fake,6,,
IL23R,IL36R,unknown,Fake,6,,
IL23R,JAK1,unknown,Fake,6,,
IL23R,IL21R,unknown,Fake,6,,
IL23R,IL2RA,unknown,Fake,6,,
IL23R,IRAK,unknown,Fake,6,,
IL23R,IL5,unknown,Fake,6,,
IL23R,IL1R,unknown,Fake,6,,
IL23R,SMAD3,unknown,Fake,6,,
IL23R,IL29R,unknown,Fake,6,,
IL23R,PU1,unknown,Fake,6,,
IL23R,CD4,unknown,Fake,6,,
IL23R,IFNGR,unknown,Fake,6,,
IL23R,IL10R,unknown,Fake,6,,
IL23R,IL12RB1_2,unknown,Fake,6,,
IL23R,IL4R,unknown,Fake,6,,
IL23R,STAT5,unknown,Fake,6,,
IL23R,IL23R,unknown,Fake,6,,
IL23R,IL12RB2,unknown,Fake,6,,
IL23R,ST2,unknown,Fake,6,,
IL23R,IL4RA_2,unknown,Fake,6,,
IL23R,IFNGR_2,unknown,Fake,6,,
IL23R,TGFB,unknown,Fake,6,,
IL23R,IL7R,unknown,Fake,6,,
IL23R,SMAD2,unknown,Fake,6,,
IL23R,IL3,unknown,Fake,6,,
IL23R,IL2,unknown,Fake,6,,
IL23R,IL9,unknown,Fake,6,,
IL23R,NOTCH1,unknown,Fake,6,,
IL23R,STAT1_2,unknown,Fake,6,,
IL23R,IL2R,unknown,Fake,6,,
IL23R,IL18R,unknown,Fake,6,,
IL23R,SOCS1,unknown,Fake,6,,
IL23R,IL1R1,unknown,Fake,6,,
IL23R,CD8,unknown,Fake,6,,
IL23R,STAT5_2,unknown,Fake,6,,
IL23R,IL12R,unknown,Fake,6,,
IL23R,IL22,unknown,Fake,6,,
IL23R,IL4R_2,unknown,Fake,6,,
IL23R,proliferation,unknown,Fake,6,,
IL23R,IL15R,unknown,Fake,6,,
IL23R,IL17,unknown,Fake,6,,
IL23R,GZMB,unknown,Fake,6,,
IL23R,THPOK,unknown,Fake,6,,
IL23R,IL25R,unknown,Fake,6,,
IL23R,IL2R_2,unknown,Fake,6,,
IL23R,IFNG,unknown,Fake,6,,
IL23R,IL33R,unknown,Fake,6,,
IL23R,TBET,unknown,Fake,6,,
IL23R,IL4,unknown,Fake,6,,
IL23R,IL24,unknown,Fake,6,,
IL23R,IRF1,unknown,Fake,6,,
IL23R,EOMES,unknown,Fake,6,,
IL23R,FOXP3,unknown,Fake,6,,
IL23R,IL21,unknown,Fake,6,,
IL23R,IL25,unknown,Fake,6,,
IL23R,CD28,unknown,Fake,6,,
IL23R,STAT6,unknown,Fake,6,,
IL23R,IL6,unknown,Fake,6,,
IL23R,STAT4,unknown,Fake,6,,
IL23R,STAT1,unknown,Fake,6,,
IL23R,IFNG_2,unknown,Fake,6,,
IL23R,BCL6,unknown,Fake,6,,
IL23R,IL13,unknown,Fake,6,,
IL23R,TBET_2,unknown,Fake,6,,
IL23R,RUNX3,unknown,Fake,6,,
IFNG_e,NFAT,unknown,Fake,6,,
IFNG_e,IL27R,unknown,Fake,6,,
IFNG_e,TCR,unknown,Fake,6,,
IFNG_e,PRF1,unknown,Fake,6,,
IFNG_e,STAT3,unknown,Fake,6,,
IFNG_e,IL10,unknown,Fake,6,,
IFNG_e,NFKB,unknown,Fake,6,,
IFNG_e,IFNBR,unknown,Fake,6,,
IFNG_e,TGFBR,unknown,Fake,6,,
IFNG_e,IKB,unknown,Fake,6,,
IFNG_e,IL6R,unknown,Fake,6,,
IFNG_e,IL23,unknown,Fake,6,,
IFNG_e,IL35,unknown,Fake,6,,
IFNG_e,RORGT,unknown,Fake,6,,
IFNG_e,GATA3,unknown,Fake,6,,
IFNG_e,IL31,unknown,Fake,6,,
IFNG_e,CMAF,unknown,Fake,6,,
IFNG_e,IFNAR,unknown,Fake,6,,
IFNG_e,IL36R,unknown,Fake,6,,
IFNG_e,JAK1,unknown,Fake,6,,
IFNG_e,IL21R,unknown,Fake,6,,
IFNG_e,IL2RA,unknown,Fake,6,,
IFNG_e,IRAK,unknown,Fake,6,,
IFNG_e,IL5,unknown,Fake,6,,
IFNG_e,IL1R,unknown,Fake,6,,
IFNG_e,SMAD3,unknown,Fake,6,,
IFNG_e,IL29R,unknown,Fake,6,,
IFNG_e,PU1,unknown,Fake,6,,
IFNG_e,CD4,unknown,Fake,6,,
IFNG_e,IL10R,unknown,Fake,6,,
IFNG_e,IL12RB1_2,unknown,Fake,6,,
IFNG_e,IL4R,unknown,Fake,6,,
IFNG_e,STAT5,unknown,Fake,6,,
IFNG_e,IL23R,unknown,Fake,6,,
IFNG_e,IL12RB2,unknown,Fake,6,,
IFNG_e,ST2,unknown,Fake,6,,
IFNG_e,IL4RA_2,unknown,Fake,6,,
IFNG_e,TGFB,unknown,Fake,6,,
IFNG_e,IL7R,unknown,Fake,6,,
IFNG_e,SMAD2,unknown,Fake,6,,
IFNG_e,IL3,unknown,Fake,6,,
IFNG_e,IL2,unknown,Fake,6,,
IFNG_e,IL9,unknown,Fake,6,,
IFNG_e,NOTCH1,unknown,Fake,6,,
IFNG_e,STAT1_2,unknown,Fake,6,,
IFNG_e,IL2R,unknown,Fake,6,,
IFNG_e,IL18R,unknown,Fake,6,,
IFNG_e,SOCS1,unknown,Fake,6,,
IFNG_e,IL1R1,unknown,Fake,6,,
IFNG_e,CD8,unknown,Fake,6,,
IFNG_e,STAT5_2,unknown,Fake,6,,
IFNG_e,IL12R,unknown,Fake,6,,
IFNG_e,IL22,unknown,Fake,6,,
IFNG_e,IL4R_2,unknown,Fake,6,,
IFNG_e,proliferation,unknown,Fake,6,,
IFNG_e,IL15R,unknown,Fake,6,,
IFNG_e,IL17,unknown,Fake,6,,
IFNG_e,GZMB,unknown,Fake,6,,
IFNG_e,THPOK,unknown,Fake,6,,
IFNG_e,IL25R,unknown,Fake,6,,
IFNG_e,IL2R_2,unknown,Fake,6,,
IFNG_e,IFNG,unknown,Fake,6,,
IFNG_e,IL33R,unknown,Fake,6,,
IFNG_e,TBET,unknown,Fake,6,,
IFNG_e,IL4,unknown,Fake,6,,
IFNG_e,IL24,unknown,Fake,6,,
IFNG_e,IRF1,unknown,Fake,6,,
IFNG_e,EOMES,unknown,Fake,6,,
IFNG_e,FOXP3,unknown,Fake,6,,
IFNG_e,IL21,unknown,Fake,6,,
IFNG_e,IL25,unknown,Fake,6,,
IFNG_e,CD28,unknown,Fake,6,,
IFNG_e,STAT6,unknown,Fake,6,,
IFNG_e,IL6,unknown,Fake,6,,
IFNG_e,STAT4,unknown,Fake,6,,
IFNG_e,STAT1,unknown,Fake,6,,
IFNG_e,IFNG_2,unknown,Fake,6,,
IFNG_e,BCL6,unknown,Fake,6,,
IFNG_e,IL13,unknown,Fake,6,,
IFNG_e,TBET_2,unknown,Fake,6,,
IFNG_e,RUNX3,unknown,Fake,6,,
ST2,NFAT,unknown,Fake,6,,
ST2,IL27R,unknown,Fake,6,,
ST2,TCR,unknown,Fake,6,,
ST2,PRF1,unknown,Fake,6,,
ST2,STAT3,unknown,Fake,6,,
ST2,IL10,unknown,Fake,6,,
ST2,NFKB,unknown,Fake,6,,
ST2,IFNBR,unknown,Fake,6,,
ST2,TGFBR,unknown,Fake,6,,
ST2,IKB,unknown,Fake,6,,
ST2,IL6R,unknown,Fake,6,,
ST2,IL23,unknown,Fake,6,,
ST2,IL35,unknown,Fake,6,,
ST2,RORGT,unknown,Fake,6,,
ST2,GATA3,unknown,Fake,6,,
ST2,IL31,unknown,Fake,6,,
ST2,CMAF,unknown,Fake,6,,
ST2,IFNAR,unknown,Fake,6,,
ST2,IL36R,unknown,Fake,6,,
ST2,JAK1,unknown,Fake,6,,
ST2,IL21R,unknown,Fake,6,,
ST2,IL2RA,unknown,Fake,6,,
ST2,IRAK,unknown,Fake,6,,
ST2,IL5,unknown,Fake,6,,
ST2,IL1R,unknown,Fake,6,,
ST2,SMAD3,unknown,Fake,6,,
ST2,IL29R,unknown,Fake,6,,
ST2,PU1,unknown,Fake,6,,
ST2,CD4,unknown,Fake,6,,
ST2,IFNGR,unknown,Fake,6,,
ST2,IL10R,unknown,Fake,6,,
ST2,IL12RB1_2,unknown,Fake,6,,
ST2,IL4R,unknown,Fake,6,,
ST2,STAT5,unknown,Fake,6,,
ST2,IL23R,unknown,Fake,6,,
ST2,IL12RB2,unknown,Fake,6,,
ST2,ST2,unknown,Fake,6,,
ST2,IL4RA_2,unknown,Fake,6,,
ST2,IFNGR_2,unknown,Fake,6,,
ST2,TGFB,unknown,Fake,6,,
ST2,IL7R,unknown,Fake,6,,
ST2,SMAD2,unknown,Fake,6,,
ST2,IL3,unknown,Fake,6,,
ST2,IL2,unknown,Fake,6,,
ST2,IL9,unknown,Fake,6,,
ST2,NOTCH1,unknown,Fake,6,,
ST2,STAT1_2,unknown,Fake,6,,
ST2,IL2R,unknown,Fake,6,,
ST2,IL18R,unknown,Fake,6,,
ST2,SOCS1,unknown,Fake,6,,
ST2,IL1R1,unknown,Fake,6,,
ST2,CD8,unknown,Fake,6,,
ST2,STAT5_2,unknown,Fake,6,,
ST2,IL12R,unknown,Fake,6,,
ST2,IL22,unknown,Fake,6,,
ST2,IL4R_2,unknown,Fake,6,,
ST2,proliferation,unknown,Fake,6,,
ST2,IL15R,unknown,Fake,6,,
ST2,IL17,unknown,Fake,6,,
ST2,GZMB,unknown,Fake,6,,
ST2,THPOK,unknown,Fake,6,,
ST2,IL25R,unknown,Fake,6,,
ST2,IL2R_2,unknown,Fake,6,,
ST2,IFNG,unknown,Fake,6,,
ST2,TBET,unknown,Fake,6,,
ST2,IL4,unknown,Fake,6,,
ST2,IL24,unknown,Fake,6,,
ST2,IRF1,unknown,Fake,6,,
ST2,EOMES,unknown,Fake,6,,
ST2,FOXP3,unknown,Fake,6,,
ST2,IL21,unknown,Fake,6,,
ST2,IL25,unknown,Fake,6,,
ST2,CD28,unknown,Fake,6,,
ST2,STAT6,unknown,Fake,6,,
ST2,IL6,unknown,Fake,6,,
ST2,STAT4,unknown,Fake,6,,
ST2,STAT1,unknown,Fake,6,,
ST2,IFNG_2,unknown,Fake,6,,
ST2,BCL6,unknown,Fake,6,,
ST2,IL13,unknown,Fake,6,,
ST2,TBET_2,unknown,Fake,6,,
ST2,RUNX3,unknown,Fake,6,,
IL4RA_2,NFAT,unknown,Fake,6,,
IL4RA_2,IL27R,unknown,Fake,6,,
IL4RA_2,TCR,unknown,Fake,6,,
IL4RA_2,PRF1,unknown,Fake,6,,
IL4RA_2,STAT3,unknown,Fake,6,,
IL4RA_2,IL10,unknown,Fake,6,,
IL4RA_2,NFKB,unknown,Fake,6,,
IL4RA_2,IFNBR,unknown,Fake,6,,
IL4RA_2,TGFBR,unknown,Fake,6,,
IL4RA_2,IKB,unknown,Fake,6,,
IL4RA_2,IL6R,unknown,Fake,6,,
IL4RA_2,IL23,unknown,Fake,6,,
IL4RA_2,IL35,unknown,Fake,6,,
IL4RA_2,RORGT,unknown,Fake,6,,
IL4RA_2,GATA3,unknown,Fake,6,,
IL4RA_2,IL31,unknown,Fake,6,,
IL4RA_2,CMAF,unknown,Fake,6,,
IL4RA_2,IFNAR,unknown,Fake,6,,
IL4RA_2,IL36R,unknown,Fake,6,,
IL4RA_2,JAK1,unknown,Fake,6,,
IL4RA_2,IL21R,unknown,Fake,6,,
IL4RA_2,IL2RA,unknown,Fake,6,,
IL4RA_2,IRAK,unknown,Fake,6,,
IL4RA_2,IL5,unknown,Fake,6,,
IL4RA_2,IL1R,unknown,Fake,6,,
IL4RA_2,SMAD3,unknown,Fake,6,,
IL4RA_2,IL29R,unknown,Fake,6,,
IL4RA_2,PU1,unknown,Fake,6,,
IL4RA_2,CD4,unknown,Fake,6,,
IL4RA_2,IFNGR,unknown,Fake,6,,
IL4RA_2,IL10R,unknown,Fake,6,,
IL4RA_2,IL12RB1_2,unknown,Fake,6,,
IL4RA_2,IL4R,unknown,Fake,6,,
IL4RA_2,STAT5,unknown,Fake,6,,
IL4RA_2,IL23R,unknown,Fake,6,,
IL4RA_2,IL12RB2,unknown,Fake,6,,
IL4RA_2,ST2,unknown,Fake,6,,
IL4RA_2,IL4RA_2,unknown,Fake,6,,
IL4RA_2,IFNGR_2,unknown,Fake,6,,
IL4RA_2,TGFB,unknown,Fake,6,,
IL4RA_2,IL7R,unknown,Fake,6,,
IL4RA_2,SMAD2,unknown,Fake,6,,
IL4RA_2,IL3,unknown,Fake,6,,
IL4RA_2,IL2,unknown,Fake,6,,
IL4RA_2,IL9,unknown,Fake,6,,
IL4RA_2,NOTCH1,unknown,Fake,6,,
IL4RA_2,STAT1_2,unknown,Fake,6,,
IL4RA_2,IL2R,unknown,Fake,6,,
IL4RA_2,IL18R,unknown,Fake,6,,
IL4RA_2,SOCS1,unknown,Fake,6,,
IL4RA_2,IL1R1,unknown,Fake,6,,
IL4RA_2,CD8,unknown,Fake,6,,
IL4RA_2,STAT5_2,unknown,Fake,6,,
IL4RA_2,IL12R,unknown,Fake,6,,
IL4RA_2,IL22,unknown,Fake,6,,
IL4RA_2,proliferation,unknown,Fake,6,,
IL4RA_2,IL15R,unknown,Fake,6,,
IL4RA_2,IL17,unknown,Fake,6,,
IL4RA_2,GZMB,unknown,Fake,6,,
IL4RA_2,THPOK,unknown,Fake,6,,
IL4RA_2,IL25R,unknown,Fake,6,,
IL4RA_2,IL2R_2,unknown,Fake,6,,
IL4RA_2,IFNG,unknown,Fake,6,,
IL4RA_2,IL33R,unknown,Fake,6,,
IL4RA_2,TBET,unknown,Fake,6,,
IL4RA_2,IL4,unknown,Fake,6,,
IL4RA_2,IL24,unknown,Fake,6,,
IL4RA_2,IRF1,unknown,Fake,6,,
IL4RA_2,EOMES,unknown,Fake,6,,
IL4RA_2,FOXP3,unknown,Fake,6,,
IL4RA_2,IL21,unknown,Fake,6,,
IL4RA_2,IL25,unknown,Fake,6,,
IL4RA_2,CD28,unknown,Fake,6,,
IL4RA_2,STAT6,unknown,Fake,6,,
IL4RA_2,IL6,unknown,Fake,6,,
IL4RA_2,STAT4,unknown,Fake,6,,
IL4RA_2,STAT1,unknown,Fake,6,,
IL4RA_2,IFNG_2,unknown,Fake,6,,
IL4RA_2,BCL6,unknown,Fake,6,,
IL4RA_2,IL13,unknown,Fake,6,,
IL4RA_2,TBET_2,unknown,Fake,6,,
IL4RA_2,RUNX3,unknown,Fake,6,,
IFNGR_2,NFAT,unknown,Fake,6,,
IFNGR_2,IL27R,unknown,Fake,6,,
IFNGR_2,TCR,unknown,Fake,6,,
IFNGR_2,PRF1,unknown,Fake,6,,
IFNGR_2,STAT3,unknown,Fake,6,,
IFNGR_2,IL10,unknown,Fake,6,,
IFNGR_2,NFKB,unknown,Fake,6,,
IFNGR_2,IFNBR,unknown,Fake,6,,
IFNGR_2,TGFBR,unknown,Fake,6,,
IFNGR_2,IKB,unknown,Fake,6,,
IFNGR_2,IL6R,unknown,Fake,6,,
IFNGR_2,IL23,unknown,Fake,6,,
IFNGR_2,IL35,unknown,Fake,6,,
IFNGR_2,RORGT,unknown,Fake,6,,
IFNGR_2,GATA3,unknown,Fake,6,,
IFNGR_2,IL31,unknown,Fake,6,,
IFNGR_2,CMAF,unknown,Fake,6,,
IFNGR_2,IFNAR,unknown,Fake,6,,
IFNGR_2,IL36R,unknown,Fake,6,,
IFNGR_2,IL21R,unknown,Fake,6,,
IFNGR_2,IL2RA,unknown,Fake,6,,
IFNGR_2,IRAK,unknown,Fake,6,,
IFNGR_2,IL5,unknown,Fake,6,,
IFNGR_2,IL1R,unknown,Fake,6,,
IFNGR_2,SMAD3,unknown,Fake,6,,
IFNGR_2,IL29R,unknown,Fake,6,,
IFNGR_2,PU1,unknown,Fake,6,,
IFNGR_2,CD4,unknown,Fake,6,,
IFNGR_2,IFNGR,unknown,Fake,6,,
IFNGR_2,IL10R,unknown,Fake,6,,
IFNGR_2,IL12RB1_2,unknown,Fake,6,,
IFNGR_2,IL4R,unknown,Fake,6,,
IFNGR_2,STAT5,unknown,Fake,6,,
IFNGR_2,IL23R,unknown,Fake,6,,
IFNGR_2,IL12RB2,unknown,Fake,6,,
IFNGR_2,ST2,unknown,Fake,6,,
IFNGR_2,IL4RA_2,unknown,Fake,6,,
IFNGR_2,IFNGR_2,unknown,Fake,6,,
IFNGR_2,TGFB,unknown,Fake,6,,
IFNGR_2,IL7R,unknown,Fake,6,,
IFNGR_2,SMAD2,unknown,Fake,6,,
IFNGR_2,IL3,unknown,Fake,6,,
IFNGR_2,IL2,unknown,Fake,6,,
IFNGR_2,IL9,unknown,Fake,6,,
IFNGR_2,NOTCH1,unknown,Fake,6,,
IFNGR_2,IL2R,unknown,Fake,6,,
IFNGR_2,IL18R,unknown,Fake,6,,
IFNGR_2,SOCS1,unknown,Fake,6,,
IFNGR_2,IL1R1,unknown,Fake,6,,
IFNGR_2,CD8,unknown,Fake,6,,
IFNGR_2,STAT5_2,unknown,Fake,6,,
IFNGR_2,IL12R,unknown,Fake,6,,
IFNGR_2,IL22,unknown,Fake,6,,
IFNGR_2,IL4R_2,unknown,Fake,6,,
IFNGR_2,proliferation,unknown,Fake,6,,
IFNGR_2,IL15R,unknown,Fake,6,,
IFNGR_2,IL17,unknown,Fake,6,,
IFNGR_2,GZMB,unknown,Fake,6,,
IFNGR_2,THPOK,unknown,Fake,6,,
IFNGR_2,IL25R,unknown,Fake,6,,
IFNGR_2,IL2R_2,unknown,Fake,6,,
IFNGR_2,IFNG,unknown,Fake,6,,
IFNGR_2,IL33R,unknown,Fake,6,,
IFNGR_2,TBET,unknown,Fake,6,,
IFNGR_2,IL4,unknown,Fake,6,,
IFNGR_2,IL24,unknown,Fake,6,,
IFNGR_2,IRF1,unknown,Fake,6,,
IFNGR_2,EOMES,unknown,Fake,6,,
IFNGR_2,FOXP3,unknown,Fake,6,,
IFNGR_2,IL21,unknown,Fake,6,,
IFNGR_2,IL25,unknown,Fake,6,,
IFNGR_2,CD28,unknown,Fake,6,,
IFNGR_2,STAT6,unknown,Fake,6,,
IFNGR_2,IL6,unknown,Fake,6,,
IFNGR_2,STAT4,unknown,Fake,6,,
IFNGR_2,IFNG_2,unknown,Fake,6,,
IFNGR_2,BCL6,unknown,Fake,6,,
IFNGR_2,IL13,unknown,Fake,6,,
IFNGR_2,TBET_2,unknown,Fake,6,,
IFNGR_2,RUNX3,unknown,Fake,6,,
IL23_e,NFAT,unknown,Fake,6,,
IL23_e,IL27R,unknown,Fake,6,,
IL23_e,TCR,unknown,Fake,6,,
IL23_e,PRF1,unknown,Fake,6,,
IL23_e,STAT3,unknown,Fake,6,,
IL23_e,IL10,unknown,Fake,6,,
IL23_e,NFKB,unknown,Fake,6,,
IL23_e,IFNBR,unknown,Fake,6,,
IL23_e,TGFBR,unknown,Fake,6,,
IL23_e,IKB,unknown,Fake,6,,
IL23_e,IL6R,unknown,Fake,6,,
IL23_e,IL23,unknown,Fake,6,,
IL23_e,IL35,unknown,Fake,6,,
IL23_e,RORGT,unknown,Fake,6,,
IL23_e,GATA3,unknown,Fake,6,,
IL23_e,IL31,unknown,Fake,6,,
IL23_e,CMAF,unknown,Fake,6,,
IL23_e,IFNAR,unknown,Fake,6,,
IL23_e,IL36R,unknown,Fake,6,,
IL23_e,JAK1,unknown,Fake,6,,
IL23_e,IL21R,unknown,Fake,6,,
IL23_e,IL2RA,unknown,Fake,6,,
IL23_e,IRAK,unknown,Fake,6,,
IL23_e,IL5,unknown,Fake,6,,
IL23_e,IL1R,unknown,Fake,6,,
IL23_e,SMAD3,unknown,Fake,6,,
IL23_e,IL29R,unknown,Fake,6,,
IL23_e,PU1,unknown,Fake,6,,
IL23_e,CD4,unknown,Fake,6,,
IL23_e,IFNGR,unknown,Fake,6,,
IL23_e,IL10R,unknown,Fake,6,,
IL23_e,IL12RB1_2,unknown,Fake,6,,
IL23_e,IL4R,unknown,Fake,6,,
IL23_e,STAT5,unknown,Fake,6,,
IL23_e,IL12RB2,unknown,Fake,6,,
IL23_e,ST2,unknown,Fake,6,,
IL23_e,IL4RA_2,unknown,Fake,6,,
IL23_e,IFNGR_2,unknown,Fake,6,,
IL23_e,TGFB,unknown,Fake,6,,
IL23_e,IL7R,unknown,Fake,6,,
IL23_e,SMAD2,unknown,Fake,6,,
IL23_e,IL3,unknown,Fake,6,,
IL23_e,IL2,unknown,Fake,6,,
IL23_e,IL9,unknown,Fake,6,,
IL23_e,NOTCH1,unknown,Fake,6,,
IL23_e,STAT1_2,unknown,Fake,6,,
